Image,Classification,Damage,Whole,Front,Rear,Side,Minor,Major,Severe
rr_0213,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0214,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0215,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0216,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0217,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0218,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0219,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0220,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0221,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0222,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0223,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0224,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0225,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0226,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0227,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0228,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0229,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0230,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0231,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0232,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0233,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0234,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0235,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0236,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0237,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0238,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0239,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0240,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0241,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0242,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0243,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0244,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0245,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0246,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0247,"['Damage', 'Rear']",1,0,0,1,1,0,0,0
rr_0248,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0249,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0250,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0251,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0252,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0253,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0254,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0255,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0256,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0257,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0258,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0259,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0260,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0261,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0262,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0263,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0264,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0265,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0266,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0267,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0268,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0269,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0270,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0271,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0272,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0273,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0274,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0275,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0276,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0277,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0278,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0279,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0280,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0281,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0282,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0283,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0284,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0285,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0286,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0287,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
rr_0288,"['Damage', 'Rear']",1,0,0,1,0,0,0,0
sd_0001,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0002,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0003,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0004,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0005,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0006,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0007,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0008,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0009,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0010,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0011,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0012,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0013,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0014,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0015,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0016,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0017,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0018,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0019,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0020,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0021,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0022,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0023,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0024,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0025,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0026,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0027,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0028,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0029,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0030,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0031,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0032,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0033,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0034,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0035,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0036,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0037,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0038,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0039,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0040,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0041,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0042,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0043,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0044,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0045,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0046,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0047,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0048,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0049,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0050,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0051,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0052,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0053,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0054,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0055,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0056,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0057,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0058,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0059,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0060,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0061,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0062,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0063,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0064,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0065,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0066,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0067,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0068,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0069,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0070,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0071,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0072,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0073,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0074,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0075,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0076,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0077,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0078,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0079,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0080,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0081,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0082,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0083,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0084,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0085,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0086,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0087,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0088,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0089,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0090,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0091,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0092,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0093,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0094,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0095,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0096,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0097,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0098,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0099,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0100,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0101,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0102,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0103,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0104,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0105,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0106,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0107,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0108,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0109,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0110,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0111,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0112,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0113,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0114,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0115,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0116,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0117,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0118,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0119,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0120,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0121,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0122,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0123,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0124,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0125,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0126,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0127,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0128,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0129,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0130,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0131,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0132,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0133,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0134,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0135,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0136,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0137,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0138,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0139,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0140,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0141,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0142,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0143,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0144,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0145,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0146,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0147,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0148,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0149,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0150,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0151,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0152,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0153,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0154,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0155,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0156,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0157,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0158,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0159,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0160,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0161,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0162,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0163,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0164,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0165,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0166,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0167,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0168,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0169,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0170,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0171,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0172,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0173,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0174,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0175,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0176,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0177,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0178,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0179,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0180,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0181,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0182,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0183,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0184,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0185,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0186,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0187,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0188,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0189,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0190,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0191,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0192,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0193,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0194,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0195,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0196,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0197,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0198,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0199,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0200,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0201,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0202,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0203,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0204,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0205,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0206,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0207,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0208,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0209,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0210,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0211,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0212,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0213,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0214,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0215,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0216,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0217,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0218,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0219,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0220,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0221,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0222,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0223,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0224,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0225,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0226,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0227,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0228,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0229,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0230,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0231,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0232,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0233,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0234,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0235,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0236,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0237,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0238,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0239,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0240,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0241,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0242,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0243,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0244,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0245,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0246,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0247,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0248,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0249,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0250,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0251,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0252,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0253,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0254,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0255,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0256,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0257,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0258,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0259,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0260,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0261,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0262,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0263,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0264,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0265,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0266,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0267,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0268,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0269,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0270,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0271,"['Damage', 'Side']",1,0,0,0,1,0,0,0
sd_0272,"['Damage', 'Side']",1,0,0,0,1,0,0,0
whl_0001,['Whole'],0,1,0,0,0,0,0,0
whl_0002,['Whole'],0,1,0,0,0,0,0,0
whl_0003,['Whole'],0,1,0,0,0,0,0,0
whl_0004,['Whole'],0,1,0,0,0,0,0,0
whl_0005,['Whole'],0,1,0,0,0,0,0,0
whl_0006,['Whole'],0,1,0,0,0,0,0,0
whl_0007,['Whole'],0,1,0,0,0,0,0,0
whl_0008,['Whole'],0,1,0,0,0,0,0,0
whl_0009,['Whole'],0,1,0,0,0,0,0,0
whl_0010,['Whole'],0,1,0,0,0,0,0,0
whl_0011,['Whole'],0,1,0,0,0,0,0,0
whl_0012,['Whole'],0,1,0,0,0,0,0,0
whl_0013,['Whole'],0,1,0,0,0,0,0,0
whl_0014,['Whole'],0,1,0,0,0,0,0,0
whl_0015,['Whole'],0,1,0,0,0,0,0,0
whl_0016,['Whole'],0,1,0,0,0,0,0,0
whl_0017,['Whole'],0,1,0,0,0,0,0,0
whl_0018,['Whole'],0,1,0,0,0,0,0,0
whl_0019,['Whole'],0,1,0,0,0,0,0,0
whl_0020,['Whole'],0,1,0,0,0,0,0,0
whl_0021,['Whole'],0,1,0,0,0,0,0,0
whl_0022,['Whole'],0,1,0,0,0,0,0,0
whl_0023,['Whole'],0,1,0,0,0,0,0,0
whl_0024,['Whole'],0,1,0,0,0,0,0,0
whl_0025,['Whole'],0,1,0,0,0,0,0,0
whl_0026,['Whole'],0,1,0,0,0,0,0,0
whl_0027,['Whole'],0,1,0,0,0,0,0,0
whl_0028,['Whole'],0,1,0,0,0,0,0,0
whl_0029,['Whole'],0,1,0,0,0,0,0,0
whl_0030,['Whole'],0,1,0,0,0,0,0,0
whl_0031,['Whole'],0,1,0,0,0,0,0,0
whl_0032,['Whole'],0,1,0,0,0,0,0,0
whl_0033,['Whole'],0,1,0,0,0,0,0,0
whl_0034,['Whole'],0,1,0,0,0,0,0,0
whl_0035,['Whole'],0,1,0,0,0,0,0,0
whl_0036,['Whole'],0,1,0,0,0,0,0,0
whl_0037,['Whole'],0,1,0,0,0,0,0,0
whl_0038,['Whole'],0,1,0,0,0,0,0,0
whl_0039,['Whole'],0,1,0,0,0,0,0,0
whl_0040,['Whole'],0,1,0,0,0,0,0,0
whl_0041,['Whole'],0,1,0,0,0,0,0,0
whl_0042,['Whole'],0,1,0,0,0,0,0,0
whl_0043,['Whole'],0,1,0,0,0,0,0,0
whl_0044,['Whole'],0,1,0,0,0,0,0,0
whl_0045,['Whole'],0,1,0,0,0,0,0,0
whl_0046,['Whole'],0,1,0,0,0,0,0,0
whl_0047,['Whole'],0,1,0,0,0,0,0,0
whl_0048,['Whole'],0,1,0,0,0,0,0,0
whl_0049,['Whole'],0,1,0,0,0,0,0,0
whl_0050,['Whole'],0,1,0,0,0,0,0,0
whl_0051,['Whole'],0,1,0,0,0,0,0,0
whl_0052,['Whole'],0,1,0,0,0,0,0,0
whl_0053,['Whole'],0,1,0,0,0,0,0,0
whl_0054,['Whole'],0,1,0,0,0,0,0,0
whl_0055,['Whole'],0,1,0,0,0,0,0,0
whl_0056,['Whole'],0,1,0,0,0,0,0,0
whl_0057,['Whole'],0,1,0,0,0,0,0,0
whl_0058,['Whole'],0,1,0,0,0,0,0,0
whl_0059,['Whole'],0,1,0,0,0,0,0,0
whl_0060,['Whole'],0,1,0,0,0,0,0,0
whl_0061,['Whole'],0,1,0,0,0,0,0,0
whl_0062,['Whole'],0,1,0,0,0,0,0,0
whl_0063,['Whole'],0,1,0,0,0,0,0,0
whl_0064,['Whole'],0,1,0,0,0,0,0,0
whl_0065,['Whole'],0,1,0,0,0,0,0,0
whl_0066,['Whole'],0,1,0,0,0,0,0,0
whl_0067,['Whole'],0,1,0,0,0,0,0,0
whl_0068,['Whole'],0,1,0,0,0,0,0,0
whl_0069,['Whole'],0,1,0,0,0,0,0,0
whl_0070,['Whole'],0,1,0,0,0,0,0,0
whl_0071,['Whole'],0,1,0,0,0,0,0,0
whl_0072,['Whole'],0,1,0,0,0,0,0,0
whl_0073,['Whole'],0,1,0,0,0,0,0,0
